order_id,product_id,quantity,unit_price,unit_cost,discount
O000620,P007,169,41.0,20.78,0.0
O000621,P007,21,41.0,20.58,0.0
O000621,P017,178,55.18,37.0,0.11
O000621,P003,176,15.63,9.6,0.08
O000621,P013,10,13.5,7.69,0.0
O000621,P009,188,14.99,6.53,0.0
O000621,P004,140,9.78,6.05,0.15
O000621,P018,69,16.5,8.28,0.0
O000621,P011,104,165.0,92.43,0.0
O000622,P012,18,64.0,40.69,0.0
O000622,P011,10,165.0,90.05,0.0
O000623,P010,17,16.5,8.87,0.0
O000623,P014,17,17.0,10.26,0.0
O000623,P009,1,14.99,7.65,0.0
O000623,P020,4,149.0,84.33,0.0
O000624,P011,79,141.9,101.81,0.14
O000624,P005,66,28.04,17.12,0.15
O000624,P015,95,79.0,42.69,0.0
O000624,P002,155,9.99,4.89,0.0
O000624,P020,106,149.0,91.98,0.0
O000624,P001,31,6.99,3.23,0.0
O000625,P018,66,16.5,9.43,0.0
O000625,P002,55,8.89,5.12,0.11
O000625,P007,62,41.0,20.02,0.0
O000626,P016,7,47.84,28.89,0.13
O000626,P011,12,150.15,99.42,0.09
O000626,P013,145,13.5,7.46,0.0
O000626,P004,8,10.35,5.77,0.1
O000626,P015,184,79.0,46.1,0.0
O000626,P009,157,14.99,6.51,0.0
O000626,P014,111,17.0,11.29,0.0
O000626,P007,179,35.67,20.98,0.13
O000626,P020,39,132.61,95.33,0.11
O000626,P012,36,64.0,42.47,0.0
O000627,P013,155,13.5,7.48,0.0
O000627,P017,54,62.0,35.82,0.0
O000627,P016,60,54.99,33.65,0.0
O000627,P011,23,151.8,91.2,0.08
O000627,P001,24,6.99,3.23,0.0
O000628,P018,106,16.5,9.06,0.0
O000628,P014,195,17.0,9.12,0.0
O000628,P002,34,9.99,5.43,0.0
O000628,P012,9,64.0,43.12,0.0
O000628,P001,19,6.36,3.61,0.09
O000628,P013,160,13.5,7.38,0.0
O000628,P015,11,79.0,44.85,0.0
O000628,P006,23,17.5,8.82,0.0
O000628,P004,30,11.5,6.83,0.0
O000628,P008,70,7.18,5.06,0.13
O000629,P016,196,50.59,36.51,0.08
O000629,P014,146,17.0,9.01,0.0
O000629,P018,119,15.34,9.86,0.07
O000629,P005,175,32.99,20.31,0.0
O000629,P007,140,38.13,20.55,0.07
O000629,P009,100,14.09,7.38,0.06
O000629,P019,99,21.0,12.15,0.0
O000629,P017,160,62.0,42.01,0.0
O000629,P013,149,12.42,8.36,0.08
O000630,P009,173,14.99,6.82,0.0
O000630,P019,159,21.0,13.08,0.0
O000630,P006,178,17.5,9.63,0.0
O000630,P013,121,13.5,7.38,0.0
O000630,P014,42,15.47,10.34,0.09
O000630,P017,150,58.28,36.56,0.06
O000630,P010,10,16.5,9.29,0.0
O000630,P016,150,54.99,33.75,0.0
O000630,P007,54,41.0,25.04,0.0
O000631,P014,109,15.13,10.56,0.11
O000631,P013,44,11.74,8.0,0.13
O000631,P018,12,15.34,9.54,0.07
O000631,P002,148,9.99,5.68,0.0
O000632,P008,93,8.25,5.13,0.0
O000632,P017,35,62.0,43.53,0.0
O000632,P005,149,29.69,18.95,0.1
O000632,P001,42,6.99,3.51,0.0
O000632,P010,144,16.5,9.09,0.0
O000632,P014,73,17.0,9.23,0.0
O000632,P019,151,21.0,11.93,0.0
O000633,P014,69,17.0,11.11,0.0
O000633,P004,107,10.01,6.21,0.13
O000633,P005,84,28.37,20.02,0.14
O000633,P007,12,35.67,24.38,0.13
O000633,P011,5,165.0,85.65,0.0
O000633,P010,116,16.5,8.93,0.0
O000633,P006,104,15.22,8.24,0.13
O000633,P013,200,12.69,7.97,0.06
O000633,P002,54,8.49,5.52,0.15
O000634,P020,9,149.0,78.2,0.0
O000635,P014,17,15.64,10.82,0.08
O000635,P006,9,17.5,10.12,0.0
O000635,P017,158,54.56,36.87,0.12
O000635,P007,119,41.0,24.67,0.0
O000635,P015,200,79.0,50.21,0.0
O000635,P011,157,143.55,88.76,0.13
O000635,P018,195,16.5,10.06,0.0
O000635,P016,126,54.99,36.18,0.0
O000635,P003,46,16.99,9.37,0.0
O000636,P018,85,16.5,8.91,0.0
O000636,P009,56,14.99,6.9,0.0
O000636,P003,32,16.99,9.15,0.0
O000636,P007,123,41.0,19.86,0.0
O000636,P017,47,57.66,40.64,0.07
O000636,P004,102,11.5,5.57,0.0
O000636,P008,65,8.25,4.98,0.0
O000636,P015,86,79.0,41.99,0.0
O000636,P002,151,9.29,5.72,0.07
O000636,P020,119,149.0,78.08,0.0
O000637,P019,106,18.27,11.68,0.13
O000637,P011,115,165.0,92.04,0.0
O000637,P002,65,9.99,5.06,0.0
O000637,P005,31,32.99,17.99,0.0
O000638,P006,3,17.5,10.08,0.0
O000638,P020,19,149.0,87.9,0.0
O000638,P003,6,16.99,8.33,0.0
O000638,P001,7,6.99,3.38,0.0
O000638,P019,14,21.0,11.31,0.0
O000639,P008,179,8.25,5.17,0.0
O000639,P014,91,17.0,9.57,0.0
O000639,P020,194,149.0,76.99,0.0
O000639,P018,155,16.5,9.33,0.0
O000639,P004,108,11.5,6.42,0.0
O000639,P019,121,18.06,12.23,0.14
O000639,P009,132,14.99,6.71,0.0
O000639,P003,42,14.78,10.04,0.13
O000639,P015,101,68.73,46.58,0.13
O000640,P003,90,16.99,9.31,0.0
O000640,P013,31,13.5,8.57,0.0
O000640,P012,43,64.0,41.16,0.0
O000640,P001,49,6.99,3.21,0.0
O000641,P018,141,15.02,9.84,0.09
O000641,P019,160,21.0,12.43,0.0
O000642,P011,2,165.0,108.1,0.0
O000643,P020,193,149.0,89.46,0.0
O000643,P009,21,13.49,7.43,0.1
O000643,P017,144,62.0,39.02,0.0
O000643,P010,197,16.5,9.59,0.0
O000643,P005,117,32.99,16.61,0.0
O000643,P016,65,54.99,35.96,0.0
O000643,P018,104,16.5,9.17,0.0
O000643,P006,173,17.5,8.52,0.0
O000644,P015,131,70.31,44.83,0.11
O000644,P016,116,54.99,32.85,0.0
O000644,P018,44,14.85,9.98,0.1
O000645,P011,18,165.0,102.02,0.0
O000645,P017,174,52.7,42.7,0.15
O000645,P001,102,6.29,3.79,0.1
O000645,P013,14,12.42,7.26,0.08
O000645,P006,143,17.5,8.5,0.0
O000645,P020,100,134.1,82.2,0.1
O000645,P015,122,71.89,47.18,0.09
O000645,P019,161,21.0,11.68,0.0
O000645,P004,167,11.5,6.83,0.0
O000645,P016,194,50.04,33.41,0.09
O000646,P013,199,13.5,7.88,0.0
O000646,P006,128,17.5,8.5,0.0
O000646,P009,104,14.99,6.59,0.0
O000646,P003,108,14.95,10.23,0.12
O000646,P011,92,165.0,98.08,0.0
O000646,P017,99,62.0,35.17,0.0
O000646,P018,134,16.5,8.34,0.0
O000647,P013,129,12.42,8.75,0.08
O000647,P018,6,16.5,8.54,0.0
O000647,P011,35,165.0,106.35,0.0
O000647,P001,152,6.99,3.22,0.0
O000647,P019,128,19.53,12.6,0.07
O000647,P020,185,129.63,83.59,0.13
O000648,P011,32,155.1,93.26,0.06
O000648,P010,191,16.5,8.02,0.0
O000648,P015,59,79.0,49.7,0.0
O000649,P015,20,79.0,43.49,0.0
O000649,P011,5,165.0,102.06,0.0
O000649,P002,4,9.99,4.85,0.0
O000649,P001,3,6.99,3.18,0.0
O000650,P019,148,21.0,10.98,0.0
O000650,P017,38,56.42,41.4,0.09
O000650,P016,65,54.99,35.56,0.0
O000651,P011,14,165.0,95.38,0.0
O000651,P018,11,16.5,10.04,0.0
O000652,P010,91,16.5,9.74,0.0
O000652,P006,76,15.58,9.32,0.11
O000652,P005,98,29.03,19.78,0.12
O000652,P016,162,54.99,31.1,0.0
O000652,P011,82,165.0,108.25,0.0
O000652,P009,26,14.99,7.72,0.0
O000653,P005,100,32.99,19.08,0.0
O000653,P010,64,14.69,7.8,0.11
O000654,P007,1,41.0,21.58,0.0
O000655,P018,139,14.69,9.49,0.11
O000655,P006,188,17.5,9.2,0.0
O000655,P004,181,10.46,6.89,0.09
O000655,P010,168,16.5,9.33,0.0
O000655,P017,79,58.9,40.31,0.05
O000655,P005,98,32.99,20.01,0.0
O000655,P014,185,15.81,9.42,0.07
O000655,P009,22,14.99,7.22,0.0
O000656,P003,165,15.46,8.79,0.09
O000656,P005,7,32.99,20.18,0.0
O000656,P007,111,36.08,21.24,0.12
O000656,P019,123,21.0,11.84,0.0
O000656,P001,125,6.99,3.5,0.0
O000657,P015,151,70.31,51.1,0.11
O000657,P011,135,165.0,104.9,0.0
O000657,P009,194,14.99,7.09,0.0
O000657,P012,146,60.16,36.49,0.06
O000657,P018,51,16.5,9.72,0.0
O000657,P008,170,7.26,4.58,0.12
O000657,P003,55,16.99,9.1,0.0
O000657,P007,60,41.0,24.89,0.0
O000657,P014,52,17.0,11.39,0.0
O000658,P014,173,15.64,11.13,0.08
O000658,P006,146,16.27,9.34,0.07
O000658,P004,172,11.5,5.95,0.0
O000658,P020,152,149.0,94.68,0.0
O000658,P011,86,150.15,98.7,0.09
O000659,P008,69,8.25,4.7,0.0
O000659,P006,132,17.5,9.48,0.0
O000659,P013,51,13.5,8.99,0.0
O000659,P010,154,15.34,8.58,0.07
O000659,P020,22,131.12,79.94,0.12
O000659,P001,157,6.99,3.56,0.0
O000659,P017,132,54.56,41.03,0.12
O000659,P019,88,21.0,11.21,0.0
O000659,P005,137,28.7,17.29,0.13
O000660,P002,2,9.99,5.6,0.0
O000660,P018,9,16.5,9.81,0.0
O000660,P007,16,41.0,23.14,0.0
O000660,P006,15,17.5,9.27,0.0
O000661,P012,168,64.0,39.28,0.0
O000661,P017,197,62.0,41.71,0.0
O000661,P020,15,137.08,80.79,0.08
O000661,P006,104,17.5,9.55,0.0
O000661,P008,151,8.25,4.41,0.0
O000662,P001,191,6.99,3.97,0.0
O000662,P005,174,29.69,16.31,0.1
O000662,P006,172,17.5,10.05,0.0
O000663,P016,106,51.14,29.19,0.07
O000663,P003,58,16.99,8.45,0.0
O000663,P007,184,41.0,25.08,0.0
O000663,P020,197,132.61,90.53,0.11
O000663,P019,195,19.11,12.82,0.09
O000663,P010,31,15.51,7.93,0.06
O000663,P002,189,9.19,4.54,0.08
O000663,P017,195,62.0,42.99,0.0
O000664,P002,19,9.99,4.74,0.0
O000664,P010,13,16.5,8.37,0.0
O000665,P017,28,62.0,36.9,0.0
O000665,P004,179,11.5,5.99,0.0
O000665,P005,91,32.99,20.07,0.0
O000665,P010,88,15.18,9.74,0.08
O000665,P006,37,17.5,8.14,0.0
O000665,P002,54,8.49,5.38,0.15
O000666,P007,19,41.0,23.08,0.0
O000667,P004,121,10.46,5.58,0.09
O000667,P008,96,8.25,4.67,0.0
O000668,P009,195,12.74,7.66,0.15
O000668,P003,18,15.8,9.05,0.07
O000669,P015,115,79.0,45.29,0.0
O000669,P003,110,15.63,8.61,0.08
O000670,P008,13,7.34,4.33,0.11
O000670,P010,108,16.5,9.68,0.0
O000671,P020,15,149.0,89.04,0.0
O000671,P003,12,16.99,8.94,0.0
O000671,P012,14,64.0,42.21,0.0
O000672,P009,14,14.99,6.3,0.0
O000672,P015,2,79.0,46.74,0.0
O000673,P014,18,17.0,9.57,0.0
O000674,P017,98,58.9,38.45,0.05
O000674,P002,189,9.39,4.64,0.06
O000674,P018,26,14.85,8.54,0.1
O000674,P001,68,6.99,3.2,0.0
O000674,P004,90,9.89,5.52,0.14
O000674,P013,97,13.5,9.14,0.0
O000674,P012,130,64.0,37.05,0.0
O000674,P011,49,156.75,88.21,0.05
O000675,P015,35,67.15,46.81,0.15
O000675,P014,56,14.79,10.52,0.13
O000675,P019,117,21.0,13.57,0.0
O000675,P009,105,13.64,7.06,0.09
O000675,P016,21,54.99,33.0,0.0
O000675,P001,184,6.57,3.9,0.06
O000675,P004,73,11.5,6.0,0.0
O000676,P004,155,11.5,6.13,0.0
O000676,P002,69,9.99,4.55,0.0
O000676,P015,72,79.0,47.09,0.0
O000677,P019,8,21.0,12.8,0.0
O000677,P001,3,6.99,3.43,0.0
O000677,P011,6,165.0,86.5,0.0
O000678,P020,62,132.61,90.27,0.11
O000678,P016,180,54.99,29.76,0.0
O000678,P013,159,12.29,8.31,0.09
O000678,P017,102,55.8,43.28,0.1
O000678,P019,17,21.0,12.26,0.0
O000678,P011,68,151.8,91.04,0.08
O000679,P019,187,18.06,13.27,0.14
O000679,P020,174,140.06,79.47,0.06
O000679,P004,122,11.5,6.63,0.0
O000679,P015,48,79.0,41.69,0.0
O000679,P001,45,6.99,3.73,0.0
O000679,P002,166,9.99,5.5,0.0
O000680,P008,157,8.25,4.62,0.0
O000680,P012,154,60.16,38.46,0.06
O000680,P017,118,62.0,43.34,0.0
O000681,P001,120,6.99,3.98,0.0
O000681,P003,138,16.99,9.25,0.0
O000681,P018,151,16.5,10.31,0.0
O000681,P013,100,12.55,8.08,0.07
O000681,P009,11,13.49,6.75,0.1
O000681,P005,126,32.99,19.2,0.0
O000681,P016,51,51.69,35.54,0.06
O000681,P019,157,21.0,12.01,0.0
O000681,P017,176,53.32,35.0,0.14
O000681,P002,177,9.29,5.52,0.07
O000682,P019,187,21.0,11.15,0.0
O000682,P016,27,54.99,35.12,0.0
O000682,P002,95,9.99,5.03,0.0
O000682,P009,146,13.79,7.42,0.08
O000682,P018,181,14.52,9.34,0.12
O000682,P010,95,16.5,7.88,0.0
O000682,P006,153,17.5,9.9,0.0
O000682,P004,176,10.23,6.36,0.11
O000683,P013,20,13.5,8.06,0.0
O000683,P020,9,149.0,86.13,0.0
O000683,P018,10,16.5,8.44,0.0
O000683,P008,15,8.25,4.06,0.0
O000683,P009,18,14.99,6.89,0.0
O000684,P014,133,17.0,11.42,0.0
O000684,P009,61,14.99,6.77,0.0
O000684,P018,183,16.5,9.23,0.0
O000684,P005,116,29.69,16.82,0.1
O000684,P001,197,6.99,3.61,0.0
O000685,P010,33,16.5,8.9,0.0
O000685,P003,190,16.99,8.66,0.0
O000685,P007,158,35.67,23.32,0.13
O000686,P014,135,14.79,9.24,0.13
O000686,P001,10,5.94,3.95,0.15
O000686,P011,197,155.1,92.67,0.06
O000686,P006,29,17.5,9.07,0.0
O000686,P008,54,7.18,4.83,0.13
O000686,P019,111,18.27,12.01,0.13
O000686,P005,128,32.99,20.23,0.0
O000686,P017,21,57.04,41.54,0.08
O000686,P009,142,14.99,7.3,0.0
O000687,P015,110,79.0,46.32,0.0
O000687,P018,62,16.5,9.99,0.0
O000687,P005,105,32.99,19.02,0.0
O000687,P004,144,11.5,6.03,0.0
O000687,P009,163,12.74,7.71,0.15
O000687,P002,106,9.99,5.37,0.0
O000687,P008,84,7.59,5.1,0.08
O000687,P019,28,21.0,11.78,0.0
O000688,P020,2,149.0,94.45,0.0
O000688,P006,16,17.5,10.34,0.0
O000689,P003,20,16.99,9.31,0.0
O000689,P014,18,17.0,11.02,0.0
O000689,P002,7,9.99,5.03,0.0
O000689,P008,8,8.25,4.51,0.0
O000690,P011,13,165.0,97.03,0.0
O000690,P012,2,64.0,34.44,0.0
O000690,P002,19,9.99,4.88,0.0
O000691,P010,101,14.19,9.1,0.14
O000691,P013,147,13.5,8.43,0.0
O000692,P010,113,16.5,9.49,0.0
O000692,P011,118,165.0,93.57,0.0
O000693,P007,67,35.67,24.51,0.13
O000693,P017,102,62.0,41.64,0.0
O000693,P001,52,6.43,3.82,0.08
O000693,P014,32,15.13,9.99,0.11
O000693,P005,63,28.37,20.36,0.14
O000694,P010,127,16.5,9.12,0.0
O000694,P006,107,16.45,8.4,0.06
O000694,P015,12,69.52,41.67,0.12
O000694,P014,30,17.0,9.23,0.0
O000695,P002,4,9.99,5.09,0.0
O000695,P001,17,6.99,4.01,0.0
O000695,P018,16,16.5,9.7,0.0
O000695,P019,18,21.0,11.18,0.0
O000696,P015,15,79.0,42.02,0.0
O000696,P001,14,6.99,3.84,0.0
O000696,P009,6,14.99,7.42,0.0
O000697,P002,63,9.99,5.42,0.0
O000697,P007,92,36.49,21.05,0.11
O000697,P017,103,62.0,42.43,0.0
O000697,P009,123,14.99,7.27,0.0
O000698,P010,133,14.36,8.34,0.13
O000698,P005,73,32.99,16.41,0.0
O000698,P004,114,11.5,5.78,0.0
O000698,P008,78,7.75,4.78,0.06
O000699,P005,120,32.99,18.17,0.0
O000699,P015,200,79.0,42.82,0.0
O000699,P010,170,16.5,9.01,0.0
O000699,P016,130,47.84,30.16,0.13
O000699,P003,142,15.97,8.95,0.06
O000700,P003,68,14.95,9.96,0.12
O000700,P013,54,13.5,7.27,0.0
O000701,P005,10,32.99,16.25,0.0
O000701,P009,4,14.99,7.2,0.0
O000701,P008,13,8.25,4.55,0.0
O000701,P011,17,165.0,92.31,0.0
O000701,P018,3,16.5,10.0,0.0
O000702,P009,97,14.99,7.5,0.0
O000702,P020,163,149.0,81.12,0.0
O000702,P014,146,17.0,9.27,0.0
O000702,P002,171,9.99,5.44,0.0
O000702,P007,176,41.0,21.56,0.0
O000702,P018,36,16.5,8.43,0.0
O000702,P019,133,18.9,12.34,0.1
O000703,P017,31,62.0,36.81,0.0
O000703,P005,40,28.7,17.34,0.13
O000703,P002,191,9.99,5.73,0.0
O000703,P010,102,15.51,9.16,0.06
O000703,P011,57,165.0,105.25,0.0
O000703,P008,156,8.25,4.56,0.0
O000703,P020,65,126.65,88.57,0.15
O000703,P012,170,64.0,40.47,0.0
O000703,P003,105,14.61,10.17,0.14
O000703,P015,58,79.0,51.56,0.0
O000704,P006,8,16.62,8.52,0.05
O000704,P005,21,30.02,19.31,0.09
O000704,P004,34,10.01,5.47,0.13
O000704,P002,157,9.99,5.34,0.0
O000704,P018,178,15.67,9.18,0.05
O000705,P010,146,15.34,8.26,0.07
O000705,P002,26,9.99,5.24,0.0
O000705,P008,128,8.25,4.36,0.0
O000706,P010,4,16.5,7.72,0.0
O000706,P014,7,17.0,10.83,0.0
O000706,P011,1,165.0,96.35,0.0
O000707,P011,15,165.0,105.31,0.0
O000707,P019,11,21.0,10.86,0.0
O000707,P013,2,13.5,8.07,0.0
O000708,P001,13,6.99,3.95,0.0
O000709,P010,107,16.5,8.96,0.0
O000709,P001,156,6.99,3.39,0.0
O000709,P015,15,68.73,46.38,0.13
O000709,P011,199,165.0,90.12,0.0
O000709,P004,56,10.35,5.84,0.1
O000710,P001,169,6.99,3.57,0.0
O000710,P017,98,62.0,34.49,0.0
O000710,P008,114,8.25,4.25,0.0
O000710,P014,24,17.0,10.42,0.0
O000710,P004,10,10.92,6.44,0.05
O000710,P018,27,16.5,8.4,0.0
O000710,P009,200,14.99,8.03,0.0
O000710,P011,166,165.0,97.9,0.0
O000710,P013,52,12.69,7.96,0.06
O000711,P015,12,79.0,44.28,0.0
O000712,P003,52,14.95,9.86,0.12
O000712,P005,170,29.36,18.68,0.11
O000712,P016,156,50.59,32.02,0.08
O000712,P010,46,16.5,7.95,0.0
O000712,P013,90,12.69,8.22,0.06
O000712,P017,186,62.0,42.58,0.0
O000713,P004,100,11.5,6.13,0.0
O000713,P018,86,16.5,9.08,0.0
O000713,P012,5,55.68,42.23,0.13
O000713,P010,98,14.69,8.71,0.11
O000714,P011,9,165.0,108.08,0.0
O000714,P014,15,17.0,9.43,0.0
O000715,P006,2,17.5,8.3,0.0
O000715,P018,17,16.5,9.57,0.0
O000715,P011,17,165.0,89.84,0.0
O000715,P009,9,14.99,7.55,0.0
O000715,P001,8,6.99,3.23,0.0
O000716,P012,12,64.0,43.16,0.0
O000716,P001,2,6.99,3.23,0.0
O000716,P016,19,54.99,31.77,0.0
O000716,P003,1,16.99,9.47,0.0
O000716,P002,15,9.99,5.61,0.0
O000717,P014,63,17.0,11.37,0.0
O000717,P003,117,16.99,8.22,0.0
O000717,P002,56,9.99,4.55,0.0
O000717,P012,115,64.0,39.84,0.0
O000718,P018,8,16.5,9.92,0.0
O000718,P011,5,165.0,104.44,0.0
O000718,P010,17,16.5,8.65,0.0
O000719,P012,192,64.0,35.04,0.0
O000719,P005,189,29.69,18.52,0.1
O000719,P009,84,12.89,7.72,0.14
O000719,P018,190,15.18,9.84,0.08
O000719,P016,44,54.99,31.61,0.0
O000719,P013,161,13.5,8.01,0.0
O000719,P002,22,8.49,5.09,0.15
O000719,P007,191,35.67,21.78,0.13
O000720,P013,9,13.5,9.16,0.0
O000721,P008,102,8.25,5.09,0.0
O000721,P009,166,12.89,8.0,0.14
O000721,P010,143,15.02,7.75,0.09
O000721,P017,118,62.0,43.01,0.0
O000721,P007,105,41.0,21.78,0.0
O000721,P019,95,21.0,11.04,0.0
O000721,P005,45,28.7,17.13,0.13
O000721,P003,157,16.99,8.18,0.0
O000721,P006,88,17.5,8.34,0.0
O000721,P004,184,9.78,5.86,0.15
O000722,P015,29,79.0,47.26,0.0
O000722,P017,41,53.32,37.32,0.14
O000722,P013,179,13.5,7.98,0.0
O000723,P008,175,8.25,4.2,0.0
O000723,P011,85,165.0,104.14,0.0
O000723,P009,96,13.94,7.83,0.07
O000723,P003,111,16.99,9.81,0.0
O000723,P006,17,16.27,8.28,0.07
O000723,P001,189,6.99,3.96,0.0
O000723,P002,93,9.99,5.71,0.0
O000724,P002,118,9.99,5.38,0.0
O000724,P015,123,71.89,47.19,0.09
O000724,P010,195,15.67,8.9,0.05
O000724,P020,64,149.0,90.66,0.0
O000724,P016,17,46.74,28.88,0.15
O000724,P017,164,54.56,36.25,0.12
O000724,P013,57,13.5,8.58,0.0
O000725,P014,23,17.0,10.36,0.0
O000725,P002,29,9.99,5.69,0.0
O000725,P017,91,62.0,42.56,0.0
O000725,P010,49,14.36,9.69,0.13
O000725,P003,67,16.99,10.15,0.0
O000726,P002,129,9.99,5.21,0.0
O000726,P014,169,17.0,9.05,0.0
O000727,P015,8,79.0,51.71,0.0
O000727,P016,17,54.99,30.94,0.0
O000727,P009,5,14.99,7.55,0.0
O000727,P002,7,9.99,5.33,0.0
O000728,P008,199,7.59,5.0,0.08
O000728,P001,60,6.64,3.29,0.05
O000728,P019,131,19.32,11.44,0.08
O000728,P013,105,12.15,7.57,0.1
O000728,P016,52,54.99,33.46,0.0
O000728,P020,174,149.0,96.62,0.0
O000728,P007,43,37.72,21.0,0.08
O000729,P014,96,17.0,9.61,0.0
O000729,P002,143,9.99,5.19,0.0
O000730,P003,118,14.61,8.59,0.14
O000730,P013,77,11.47,8.99,0.15
O000730,P019,121,21.0,11.8,0.0
O000731,P003,47,14.78,8.99,0.13
O000731,P006,112,17.5,9.61,0.0
O000731,P014,7,15.47,11.21,0.09
O000731,P010,138,14.03,8.05,0.15
O000732,P004,8,11.5,6.47,0.0
O000732,P003,18,16.99,8.11,0.0
O000732,P012,7,64.0,38.3,0.0
O000732,P006,6,17.5,8.32,0.0
O000733,P004,19,11.5,5.54,0.0
O000733,P017,4,62.0,41.54,0.0
O000733,P016,17,54.99,32.29,0.0
O000733,P001,18,6.99,3.47,0.0
O000733,P012,18,64.0,39.43,0.0
O000734,P006,2,17.5,9.69,0.0
O000734,P004,11,11.5,6.78,0.0
O000734,P013,16,13.5,8.27,0.0
O000734,P017,20,62.0,42.35,0.0
O000735,P019,136,21.0,11.21,0.0
O000735,P016,127,48.94,30.1,0.11
O000735,P006,162,15.05,8.76,0.14
O000735,P017,63,62.0,35.49,0.0
O000735,P009,20,13.49,6.74,0.1
O000735,P018,76,16.5,9.57,0.0
O000735,P005,196,32.99,20.07,0.0
O000735,P001,21,6.99,3.52,0.0
O000735,P011,97,165.0,99.21,0.0
O000735,P002,184,8.89,4.51,0.11
O000736,P009,61,13.64,7.79,0.09
O000736,P005,96,28.37,20.03,0.14
O000737,P017,17,58.9,38.07,0.05
O000737,P003,19,16.99,8.87,0.0
O000737,P014,64,17.0,11.34,0.0
O000737,P011,122,165.0,93.95,0.0
O000738,P001,111,6.99,3.75,0.0
O000738,P006,195,15.05,8.27,0.14
O000738,P003,15,14.95,10.04,0.12
O000739,P009,112,14.99,7.15,0.0
O000739,P003,98,16.99,9.01,0.0
O000739,P013,111,13.5,8.88,0.0
O000739,P018,122,16.5,10.25,0.0
O000739,P006,15,17.5,8.96,0.0
O000739,P019,44,21.0,11.05,0.0
O000739,P010,105,14.69,8.42,0.11
O000739,P002,200,9.49,5.48,0.05
O000739,P004,115,10.58,5.99,0.08
O000739,P017,53,62.0,41.01,0.0
O000740,P015,103,79.0,42.02,0.0
O000740,P007,35,41.0,20.29,0.0
O000740,P005,70,32.99,17.17,0.0
O000740,P006,40,17.5,10.17,0.0
O000741,P004,17,11.5,6.35,0.0
O000741,P017,2,62.0,39.27,0.0
O000742,P005,148,31.01,17.72,0.06
O000742,P008,77,8.25,5.12,0.0
O000742,P010,52,16.5,9.54,0.0
O000742,P003,98,15.63,9.3,0.08
O000742,P013,56,11.88,9.1,0.12
O000742,P020,24,149.0,78.17,0.0
O000742,P004,176,11.5,6.19,0.0
O000742,P014,100,14.62,11.45,0.14
O000743,P016,13,54.99,33.49,0.0
O000743,P011,9,165.0,102.64,0.0
O000743,P015,11,79.0,51.15,0.0
O000744,P009,76,13.79,6.52,0.08
O000744,P013,10,13.5,8.27,0.0
O000744,P019,151,21.0,11.8,0.0
O000744,P017,163,58.28,42.91,0.06
O000744,P018,92,15.51,8.52,0.06
O000744,P016,100,47.84,33.41,0.13
O000744,P002,51,9.99,4.64,0.0
O000744,P007,8,41.0,22.29,0.0
O000744,P004,39,11.5,5.76,0.0
O000745,P018,34,15.18,8.78,0.08
O000745,P019,188,21.0,13.23,0.0
O000745,P007,110,41.0,21.01,0.0
O000745,P008,62,8.25,4.17,0.0
O000745,P006,9,17.5,8.17,0.0
O000745,P020,192,149.0,79.09,0.0
O000746,P012,18,64.0,38.44,0.0
O000747,P012,6,64.0,38.31,0.0
O000747,P009,17,14.99,7.7,0.0
O000748,P002,182,9.99,5.16,0.0
O000748,P004,194,10.46,6.63,0.09
O000748,P016,120,54.99,29.86,0.0
O000748,P007,179,36.9,21.58,0.1
O000748,P006,33,15.22,8.73,0.13
O000748,P014,200,15.81,10.57,0.07
O000748,P011,117,141.9,107.65,0.14
O000748,P015,99,79.0,44.16,0.0
O000748,P001,16,6.99,3.18,0.0
O000749,P010,123,16.5,9.06,0.0
O000749,P006,35,17.5,9.06,0.0
O000749,P011,63,165.0,108.48,0.0
O000750,P003,94,16.99,9.7,0.0
O000750,P016,105,54.99,30.21,0.0
O000750,P006,158,17.5,9.55,0.0
O000750,P002,166,9.99,5.57,0.0
O000750,P007,93,36.49,20.5,0.11
O000750,P017,173,62.0,40.69,0.0
O000750,P004,42,11.5,5.65,0.0
O000750,P019,118,21.0,11.48,0.0
O000750,P010,138,15.18,8.93,0.08
O000750,P018,126,16.5,9.66,0.0
O000751,P014,3,17.0,10.27,0.0
O000751,P020,2,149.0,86.48,0.0
O000752,P017,104,62.0,39.97,0.0
O000752,P006,35,17.5,9.82,0.0
O000753,P016,4,54.99,30.05,0.0
O000754,P018,71,16.5,9.85,0.0
O000754,P006,88,16.45,9.1,0.06
O000754,P003,60,16.99,10.31,0.0
O000754,P016,41,54.99,36.42,0.0
O000754,P014,135,15.13,9.04,0.11
O000754,P015,69,67.15,51.72,0.15
O000754,P012,194,64.0,39.58,0.0
O000754,P013,175,13.5,9.18,0.0
O000754,P005,52,32.99,17.0,0.0
O000754,P009,108,12.89,6.4,0.14
O000755,P013,8,13.5,8.87,0.0
O000756,P003,106,16.99,9.64,0.0
O000756,P004,31,10.12,6.64,0.12
O000756,P018,63,16.5,10.03,0.0
O000756,P002,36,9.49,5.32,0.05
O000756,P009,173,14.99,6.43,0.0
O000757,P013,85,13.5,8.66,0.0
O000757,P008,16,7.75,4.46,0.06
O000757,P016,49,54.99,36.29,0.0
O000757,P012,99,64.0,35.02,0.0
O000757,P020,73,149.0,78.03,0.0
O000757,P002,177,9.99,4.93,0.0
O000758,P019,20,19.74,12.23,0.06
