order_id,customer_id,order_date,location,status
O001482,C0083,2024-06-10,Yard B - Boston,completed
O001483,C0002,2024-06-10,Yard C - Hartford,completed
O001484,C0118,2024-06-10,Yard A - Providence,completed
O001485,C0011,2024-06-10,Yard B - Boston,completed
O001486,C0011,2024-06-10,Yard A - Providence,completed
O001487,C0122,2024-06-10,Yard A - Providence,completed
O001488,C0123,2024-06-10,Yard C - Hartford,completed
O001489,C0027,2024-06-10,Yard C - Hartford,completed
O001490,C0195,2024-06-10,Yard B - Boston,completed
O001491,C0063,2024-06-10,Yard C - Hartford,completed
O001492,C0036,2024-06-11,Yard A - Providence,completed
O001493,C0151,2024-06-11,Yard C - Hartford,completed
O001494,C0035,2024-06-11,Yard C - Hartford,completed
O001495,C0171,2024-06-11,Yard A - Providence,completed
O001496,C0125,2024-06-11,Yard C - Hartford,completed
O001497,C0057,2024-06-11,Yard C - Hartford,completed
O001498,C0110,2024-06-11,Yard A - Providence,completed
O001499,C0062,2024-06-11,Yard A - Providence,completed
O001500,C0010,2024-06-11,Yard B - Boston,completed
O001501,C0085,2024-06-11,Yard A - Providence,completed
O001502,C0051,2024-06-11,Yard B - Boston,completed
O001503,C0190,2024-06-11,Yard C - Hartford,completed
O001504,C0046,2024-06-11,Yard C - Hartford,completed
O001505,C0196,2024-06-12,Yard A - Providence,completed
O001506,C0170,2024-06-12,Yard B - Boston,completed
O001507,C0037,2024-06-12,Yard B - Boston,completed
O001508,C0042,2024-06-12,Yard A - Providence,completed
O001509,C0192,2024-06-12,Yard C - Hartford,completed
O001510,C0057,2024-06-12,Yard B - Boston,completed
O001511,C0167,2024-06-12,Yard A - Providence,completed
O001512,C0104,2024-06-12,Yard C - Hartford,completed
O001513,C0034,2024-06-12,Yard B - Boston,completed
O001514,C0026,2024-06-12,Yard C - Hartford,completed
O001515,C0112,2024-06-12,Yard A - Providence,completed
O001516,C0099,2024-06-12,Yard C - Hartford,completed
O001517,C0099,2024-06-12,Yard A - Providence,completed
O001518,C0019,2024-06-13,Yard C - Hartford,completed
O001519,C0050,2024-06-13,Yard A - Providence,completed
O001520,C0031,2024-06-13,Yard B - Boston,completed
O001521,C0140,2024-06-13,Yard A - Providence,completed
O001522,C0126,2024-06-13,Yard C - Hartford,completed
O001523,C0076,2024-06-13,Yard A - Providence,completed
O001524,C0199,2024-06-13,Yard C - Hartford,completed
O001525,C0013,2024-06-13,Yard B - Boston,completed
O001526,C0086,2024-06-13,Yard C - Hartford,completed
O001527,C0182,2024-06-13,Yard C - Hartford,completed
O001528,C0089,2024-06-13,Yard A - Providence,completed
O001529,C0108,2024-06-13,Yard C - Hartford,completed
O001530,C0022,2024-06-14,Yard A - Providence,completed
O001531,C0063,2024-06-14,Yard B - Boston,completed
O001532,C0043,2024-06-14,Yard C - Hartford,completed
O001533,C0082,2024-06-14,Yard A - Providence,completed
O001534,C0072,2024-06-14,Yard A - Providence,completed
O001535,C0079,2024-06-14,Yard C - Hartford,completed
O001536,C0078,2024-06-14,Yard B - Boston,completed
O001537,C0026,2024-06-14,Yard C - Hartford,completed
O001538,C0194,2024-06-14,Yard C - Hartford,completed
O001539,C0174,2024-06-15,Yard B - Boston,completed
O001540,C0021,2024-06-15,Yard C - Hartford,completed
O001541,C0153,2024-06-15,Yard C - Hartford,completed
O001542,C0094,2024-06-15,Yard B - Boston,completed
O001543,C0182,2024-06-15,Yard C - Hartford,completed
O001544,C0162,2024-06-15,Yard A - Providence,returned
O001545,C0025,2024-06-15,Yard C - Hartford,completed
O001546,C0109,2024-06-15,Yard B - Boston,completed
O001547,C0143,2024-06-15,Yard C - Hartford,completed
O001548,C0160,2024-06-15,Yard A - Providence,completed
O001549,C0104,2024-06-15,Yard B - Boston,returned
O001550,C0086,2024-06-16,Yard A - Providence,completed
O001551,C0053,2024-06-16,Yard A - Providence,completed
O001552,C0052,2024-06-16,Yard C - Hartford,completed
O001553,C0196,2024-06-16,Yard B - Boston,completed
O001554,C0179,2024-06-16,Yard A - Providence,completed
O001555,C0174,2024-06-16,Yard A - Providence,completed
O001556,C0013,2024-06-16,Yard A - Providence,completed
O001557,C0005,2024-06-16,Yard C - Hartford,completed
O001558,C0151,2024-06-16,Yard A - Providence,completed
O001559,C0139,2024-06-16,Yard C - Hartford,completed
O001560,C0154,2024-06-16,Yard C - Hartford,completed
O001561,C0154,2024-06-16,Yard C - Hartford,completed
O001562,C0193,2024-06-17,Yard C - Hartford,completed
O001563,C0114,2024-06-17,Yard A - Providence,completed
O001564,C0146,2024-06-17,Yard C - Hartford,completed
O001565,C0119,2024-06-17,Yard B - Boston,completed
O001566,C0138,2024-06-17,Yard C - Hartford,completed
O001567,C0035,2024-06-17,Yard B - Boston,completed
O001568,C0085,2024-06-17,Yard A - Providence,completed
O001569,C0056,2024-06-17,Yard A - Providence,completed
O001570,C0044,2024-06-17,Yard A - Providence,completed
O001571,C0038,2024-06-17,Yard B - Boston,completed
O001572,C0073,2024-06-17,Yard C - Hartford,completed
O001573,C0089,2024-06-17,Yard B - Boston,completed
O001574,C0058,2024-06-17,Yard C - Hartford,completed
O001575,C0061,2024-06-18,Yard A - Providence,completed
O001576,C0109,2024-06-18,Yard C - Hartford,completed
O001577,C0060,2024-06-18,Yard B - Boston,completed
O001578,C0127,2024-06-18,Yard B - Boston,completed
O001579,C0111,2024-06-18,Yard A - Providence,completed
O001580,C0134,2024-06-18,Yard A - Providence,returned
O001581,C0062,2024-06-18,Yard A - Providence,completed
O001582,C0072,2024-06-18,Yard C - Hartford,completed
O001583,C0064,2024-06-18,Yard A - Providence,completed
O001584,C0127,2024-06-18,Yard C - Hartford,completed
O001585,C0088,2024-06-18,Yard B - Boston,completed
O001586,C0027,2024-06-19,Yard C - Hartford,completed
O001587,C0056,2024-06-19,Yard B - Boston,completed
O001588,C0110,2024-06-19,Yard C - Hartford,completed
O001589,C0168,2024-06-19,Yard C - Hartford,completed
O001590,C0188,2024-06-19,Yard B - Boston,completed
O001591,C0007,2024-06-19,Yard C - Hartford,completed
O001592,C0038,2024-06-19,Yard B - Boston,completed
O001593,C0167,2024-06-19,Yard A - Providence,completed
O001594,C0124,2024-06-19,Yard B - Boston,completed
O001595,C0014,2024-06-19,Yard B - Boston,completed
O001596,C0028,2024-06-19,Yard A - Providence,completed
O001597,C0177,2024-06-19,Yard B - Boston,completed
O001598,C0189,2024-06-20,Yard C - Hartford,completed
O001599,C0037,2024-06-20,Yard A - Providence,completed
O001600,C0163,2024-06-20,Yard C - Hartford,completed
O001601,C0084,2024-06-20,Yard B - Boston,completed
O001602,C0191,2024-06-20,Yard C - Hartford,completed
O001603,C0010,2024-06-20,Yard B - Boston,completed
O001604,C0065,2024-06-20,Yard C - Hartford,completed
O001605,C0117,2024-06-20,Yard B - Boston,completed
O001606,C0145,2024-06-20,Yard B - Boston,completed
O001607,C0098,2024-06-20,Yard B - Boston,completed
O001608,C0086,2024-06-20,Yard B - Boston,completed
O001609,C0020,2024-06-20,Yard B - Boston,completed
O001610,C0189,2024-06-20,Yard B - Boston,completed
O001611,C0172,2024-06-21,Yard B - Boston,completed
O001612,C0077,2024-06-21,Yard A - Providence,completed
O001613,C0167,2024-06-21,Yard A - Providence,completed
O001614,C0195,2024-06-21,Yard A - Providence,completed
O001615,C0143,2024-06-21,Yard A - Providence,completed
O001616,C0102,2024-06-21,Yard A - Providence,completed
O001617,C0038,2024-06-22,Yard A - Providence,completed
O001618,C0081,2024-06-22,Yard A - Providence,returned
O001619,C0071,2024-06-22,Yard C - Hartford,completed
O001620,C0036,2024-06-22,Yard B - Boston,completed
O001621,C0088,2024-06-22,Yard C - Hartford,completed
O001622,C0104,2024-06-22,Yard A - Providence,completed
O001623,C0054,2024-06-22,Yard B - Boston,completed
O001624,C0061,2024-06-22,Yard A - Providence,completed
O001625,C0015,2024-06-22,Yard A - Providence,completed
O001626,C0154,2024-06-22,Yard A - Providence,completed
O001627,C0041,2024-06-22,Yard C - Hartford,completed
O001628,C0002,2024-06-22,Yard A - Providence,completed
O001629,C0039,2024-06-23,Yard C - Hartford,completed
O001630,C0115,2024-06-23,Yard B - Boston,completed
O001631,C0019,2024-06-23,Yard A - Providence,completed
O001632,C0107,2024-06-23,Yard C - Hartford,completed
O001633,C0001,2024-06-23,Yard C - Hartford,completed
O001634,C0003,2024-06-23,Yard B - Boston,completed
O001635,C0063,2024-06-23,Yard C - Hartford,completed
O001636,C0179,2024-06-23,Yard C - Hartford,completed
O001637,C0064,2024-06-23,Yard A - Providence,completed
O001638,C0040,2024-06-23,Yard C - Hartford,completed
O001639,C0121,2024-06-23,Yard C - Hartford,completed
O001640,C0116,2024-06-23,Yard A - Providence,completed
O001641,C0074,2024-06-24,Yard B - Boston,completed
O001642,C0192,2024-06-24,Yard B - Boston,completed
O001643,C0191,2024-06-24,Yard A - Providence,completed
O001644,C0147,2024-06-24,Yard B - Boston,completed
O001645,C0070,2024-06-24,Yard B - Boston,completed
O001646,C0117,2024-06-24,Yard C - Hartford,completed
O001647,C0029,2024-06-24,Yard A - Providence,completed
O001648,C0099,2024-06-24,Yard B - Boston,completed
O001649,C0198,2024-06-24,Yard A - Providence,completed
O001650,C0091,2024-06-24,Yard B - Boston,returned
O001651,C0101,2024-06-24,Yard B - Boston,completed
O001652,C0043,2024-06-24,Yard C - Hartford,completed
O001653,C0040,2024-06-24,Yard B - Boston,completed
O001654,C0040,2024-06-24,Yard A - Providence,completed
O001655,C0042,2024-06-25,Yard A - Providence,completed
O001656,C0016,2024-06-25,Yard C - Hartford,completed
O001657,C0178,2024-06-25,Yard B - Boston,returned
O001658,C0109,2024-06-25,Yard B - Boston,completed
O001659,C0200,2024-06-25,Yard C - Hartford,completed
O001660,C0044,2024-06-25,Yard C - Hartford,completed
O001661,C0052,2024-06-25,Yard A - Providence,completed
O001662,C0003,2024-06-25,Yard C - Hartford,completed
O001663,C0195,2024-06-25,Yard A - Providence,completed
O001664,C0049,2024-06-25,Yard C - Hartford,completed
O001665,C0056,2024-06-25,Yard C - Hartford,completed
O001666,C0131,2024-06-26,Yard B - Boston,completed
O001667,C0163,2024-06-26,Yard B - Boston,completed
O001668,C0066,2024-06-26,Yard C - Hartford,completed
O001669,C0096,2024-06-26,Yard B - Boston,completed
O001670,C0008,2024-06-26,Yard A - Providence,completed
O001671,C0177,2024-06-26,Yard A - Providence,completed
O001672,C0158,2024-06-26,Yard C - Hartford,completed
O001673,C0034,2024-06-26,Yard A - Providence,returned
O001674,C0117,2024-06-26,Yard C - Hartford,completed
O001675,C0142,2024-06-26,Yard A - Providence,completed
O001676,C0014,2024-06-26,Yard C - Hartford,completed
O001677,C0109,2024-06-26,Yard A - Providence,completed
O001678,C0185,2024-06-26,Yard A - Providence,completed
O001679,C0069,2024-06-27,Yard A - Providence,completed
O001680,C0097,2024-06-27,Yard A - Providence,completed
O001681,C0194,2024-06-27,Yard A - Providence,completed
O001682,C0037,2024-06-27,Yard C - Hartford,completed
O001683,C0041,2024-06-27,Yard A - Providence,completed
O001684,C0116,2024-06-27,Yard C - Hartford,completed
O001685,C0060,2024-06-27,Yard C - Hartford,returned
O001686,C0004,2024-06-27,Yard B - Boston,completed
O001687,C0191,2024-06-27,Yard C - Hartford,completed
O001688,C0012,2024-06-27,Yard C - Hartford,completed
O001689,C0043,2024-06-27,Yard B - Boston,completed
O001690,C0006,2024-06-27,Yard B - Boston,completed
O001691,C0102,2024-06-27,Yard B - Boston,completed
O001692,C0140,2024-06-27,Yard B - Boston,completed
O001693,C0176,2024-06-27,Yard B - Boston,completed
O001694,C0055,2024-06-28,Yard A - Providence,completed
O001695,C0193,2024-06-28,Yard B - Boston,completed
O001696,C0113,2024-06-28,Yard C - Hartford,completed
O001697,C0081,2024-06-28,Yard B - Boston,completed
O001698,C0124,2024-06-28,Yard B - Boston,completed
O001699,C0083,2024-06-28,Yard B - Boston,completed
O001700,C0018,2024-06-28,Yard B - Boston,completed
O001701,C0050,2024-06-28,Yard A - Providence,completed
O001702,C0031,2024-06-28,Yard C - Hartford,completed
O001703,C0160,2024-06-28,Yard C - Hartford,completed
O001704,C0140,2024-06-28,Yard B - Boston,completed
O001705,C0056,2024-06-28,Yard B - Boston,completed
O001706,C0106,2024-06-28,Yard A - Providence,completed
O001707,C0035,2024-06-28,Yard A - Providence,completed
O001708,C0165,2024-06-29,Yard B - Boston,completed
O001709,C0083,2024-06-29,Yard B - Boston,completed
O001710,C0156,2024-06-29,Yard C - Hartford,completed
O001711,C0073,2024-06-29,Yard A - Providence,completed
O001712,C0049,2024-06-29,Yard B - Boston,completed
O001713,C0042,2024-06-29,Yard B - Boston,completed
O001714,C0080,2024-06-29,Yard B - Boston,completed
O001715,C0146,2024-06-29,Yard A - Providence,completed
O001716,C0184,2024-06-29,Yard B - Boston,completed
O001717,C0187,2024-06-29,Yard B - Boston,completed
O001718,C0104,2024-06-29,Yard A - Providence,completed
O001719,C0110,2024-06-29,Yard C - Hartford,completed
O001720,C0097,2024-06-30,Yard B - Boston,completed
O001721,C0013,2024-06-30,Yard C - Hartford,completed
O001722,C0058,2024-06-30,Yard C - Hartford,completed
O001723,C0098,2024-06-30,Yard C - Hartford,completed
O001724,C0003,2024-06-30,Yard B - Boston,completed
O001725,C0163,2024-06-30,Yard A - Providence,completed
O001726,C0059,2024-06-30,Yard B - Boston,completed
O001727,C0027,2024-06-30,Yard B - Boston,completed
O001728,C0015,2024-06-30,Yard B - Boston,completed
O001729,C0003,2024-06-30,Yard C - Hartford,completed
O001730,C0098,2024-06-30,Yard A - Providence,completed
O001731,C0136,2024-06-30,Yard C - Hartford,completed
O001732,C0101,2024-07-01,Yard A - Providence,completed
O001733,C0199,2024-07-01,Yard B - Boston,completed
O001734,C0175,2024-07-01,Yard C - Hartford,completed
O001735,C0107,2024-07-01,Yard C - Hartford,completed
O001736,C0087,2024-07-01,Yard A - Providence,completed
O001737,C0150,2024-07-01,Yard A - Providence,completed
O001738,C0089,2024-07-01,Yard B - Boston,completed
O001739,C0048,2024-07-01,Yard A - Providence,completed
O001740,C0056,2024-07-01,Yard A - Providence,completed
O001741,C0068,2024-07-01,Yard A - Providence,completed
O001742,C0163,2024-07-01,Yard A - Providence,completed
O001743,C0104,2024-07-01,Yard B - Boston,completed
O001744,C0027,2024-07-02,Yard C - Hartford,completed
O001745,C0068,2024-07-02,Yard A - Providence,completed
O001746,C0047,2024-07-02,Yard B - Boston,completed
O001747,C0004,2024-07-02,Yard C - Hartford,completed
O001748,C0068,2024-07-02,Yard C - Hartford,completed
O001749,C0074,2024-07-02,Yard B - Boston,completed
O001750,C0025,2024-07-02,Yard C - Hartford,completed
O001751,C0079,2024-07-02,Yard B - Boston,completed
O001752,C0015,2024-07-02,Yard B - Boston,completed
O001753,C0050,2024-07-02,Yard A - Providence,completed
O001754,C0022,2024-07-02,Yard A - Providence,completed
O001755,C0037,2024-07-02,Yard A - Providence,completed
O001756,C0019,2024-07-02,Yard C - Hartford,completed
O001757,C0033,2024-07-02,Yard A - Providence,completed
O001758,C0057,2024-07-02,Yard B - Boston,completed
O001759,C0190,2024-07-03,Yard A - Providence,completed
O001760,C0005,2024-07-03,Yard B - Boston,completed
O001761,C0169,2024-07-03,Yard B - Boston,completed
O001762,C0084,2024-07-03,Yard B - Boston,completed
O001763,C0119,2024-07-03,Yard C - Hartford,completed
O001764,C0117,2024-07-03,Yard B - Boston,completed
O001765,C0092,2024-07-03,Yard B - Boston,completed
O001766,C0083,2024-07-03,Yard C - Hartford,completed
O001767,C0177,2024-07-03,Yard B - Boston,completed
O001768,C0034,2024-07-03,Yard A - Providence,completed
O001769,C0040,2024-07-03,Yard B - Boston,completed
O001770,C0134,2024-07-03,Yard B - Boston,completed
O001771,C0144,2024-07-03,Yard C - Hartford,completed
O001772,C0190,2024-07-03,Yard B - Boston,completed
O001773,C0001,2024-07-04,Yard B - Boston,completed
O001774,C0104,2024-07-04,Yard C - Hartford,completed
O001775,C0053,2024-07-04,Yard A - Providence,completed
O001776,C0023,2024-07-04,Yard C - Hartford,completed
O001777,C0020,2024-07-04,Yard A - Providence,completed
O001778,C0004,2024-07-04,Yard A - Providence,completed
O001779,C0182,2024-07-04,Yard A - Providence,completed
O001780,C0113,2024-07-04,Yard C - Hartford,completed
O001781,C0174,2024-07-04,Yard B - Boston,completed
O001782,C0046,2024-07-04,Yard A - Providence,completed
O001783,C0134,2024-07-04,Yard C - Hartford,completed
O001784,C0102,2024-07-04,Yard C - Hartford,returned
O001785,C0186,2024-07-04,Yard C - Hartford,completed
O001786,C0185,2024-07-05,Yard A - Providence,completed
O001787,C0047,2024-07-05,Yard C - Hartford,completed
O001788,C0004,2024-07-05,Yard C - Hartford,completed
O001789,C0048,2024-07-05,Yard A - Providence,completed
O001790,C0162,2024-07-05,Yard B - Boston,completed
O001791,C0026,2024-07-05,Yard B - Boston,completed
O001792,C0086,2024-07-05,Yard A - Providence,completed
O001793,C0047,2024-07-05,Yard B - Boston,completed
O001794,C0001,2024-07-05,Yard A - Providence,completed
O001795,C0014,2024-07-05,Yard A - Providence,completed
O001796,C0188,2024-07-05,Yard B - Boston,completed
O001797,C0026,2024-07-05,Yard A - Providence,completed
O001798,C0141,2024-07-05,Yard C - Hartford,completed
O001799,C0110,2024-07-05,Yard B - Boston,completed
O001800,C0143,2024-07-05,Yard B - Boston,completed
O001801,C0131,2024-07-05,Yard B - Boston,completed
O001802,C0069,2024-07-06,Yard B - Boston,completed
O001803,C0024,2024-07-06,Yard B - Boston,completed
O001804,C0083,2024-07-06,Yard B - Boston,completed
O001805,C0113,2024-07-06,Yard B - Boston,completed
O001806,C0139,2024-07-06,Yard A - Providence,completed
